id_proposta;cpf_hash;data_proposta;cidade;uf;regiao;estado_civil;idade;profissao;canal_origem;tipo_imovel;renda_mensal;valor_imovel;valor_financiado;entrada;ltv;score_credito;atrasos_anteriores;divida_total;comprometimento_renda;possui_fgts;tempo_relacionamento_banco_meses;num_consultas_credito_90d;lead_score_marketing;aprovado_pre_analise;valor_parcela_estimado;prazo_meses;taxa_juros_anual;dias_ate_contato;qtd_interacoes_comercial;contratou;status_final;data_contratacao
PROP_003664;CPF_765101_03664;2025-06-23;Interior MG;MG;Sudeste;Solteiro;33;CLT;Agência;Apartamento;5733.94;232416.99;197367.35;35049.64;0.8492;616;0;6637.86;0.0493;0;44;6;81;1;1622.64;300;8.75;3;2;1;Contratado;2025-08-07
PROP_003665;CPF_497793_03665;2025-10-17;São Paulo;SP;Sudeste;Solteiro;42;CLT;Indicação;Casa;3687.48;379744.56;230369.13;149375.43;0.6066;700;0;4216.05;0.0495;1;11;0;51;1;2412.25;360;12.24;1;3;0;Perdido - crédito;
PROP_003666;CPF_715444_03666;2025-04-10;Rio de Janeiro;RJ;Sudeste;Solteiro;33;CLT;Correspondente;Casa;13135.69;392558.77;327880.53;64678.25;0.8352;527;5;56311.03;0.1794;1;46;2;81;0;3746.32;420;13.59;0;8;0;Em análise;
PROP_003667;CPF_638741_03667;2025-05-11;Porto Alegre;RS;Sul;Casado;46;CLT;Correspondente;Casa;7800.8;704065.67;434399.79;269665.88;0.617;250;10;38686.67;0.2083;1;24;2;72;0;3700.3;360;9.65;0;3;0;Sem retorno;
PROP_003668;CPF_274070_03668;2025-02-04;Manaus;AM;Norte;Solteiro;56;Autônomo;Campanha digital;Casa;8484.93;123186.6;80023.7;43162.9;0.6496;441;0;13975.13;0.0689;1;45;0;49;0;694.0;360;9.86;4;2;0;Desistiu;
PROP_003669;CPF_139859_03669;2025-07-27;Belém;PA;Norte;Divorciado;28;Empresário;Orgânico;Apartamento;12245.27;157660.77;96331.58;61329.19;0.611;643;0;82806.92;0.282;0;13;1;46;1;1109.99;420;13.71;4;2;0;Desistiu;
PROP_003670;CPF_893669_03670;2025-06-01;Rio de Janeiro;RJ;Sudeste;Divorciado;23;CLT;Agência;Casa;5813.39;679544.12;460605.83;218938.29;0.6778;673;0;0;0.0024;1;0;0;34;1;4308.5;240;9.55;5;2;0;Em análise;
PROP_003671;CPF_833277_03671;2025-04-19;Interior SP;SP;Sudeste;Casado;48;Autônomo;Orgânico;Casa;10459.5;274133.5;223782.56;50350.95;0.8163;659;0;56139.69;0.2243;0;16;5;52;1;1987.6;240;8.82;12;6;0;Desistiu;
PROP_003672;CPF_858327_03672;2025-06-17;Guarulhos;SP;Sudeste;Casado;35;CLT;Campanha digital;Casa;10842.3;236396.54;207193.13;29203.41;0.8765;260;10;104010.68;0.4003;0;48;1;19;0;2552.45;240;13.84;1;5;0;Sem retorno;
PROP_003673;CPF_741275_03673;2025-11-10;Recife;PE;Nordeste;Casado;32;CLT;Agência;Casa;6535.42;171037.91;135352.81;35685.11;0.7914;316;4;0;0.0006;0;35;2;47;0;1238.13;360;10.5;3;2;0;Desistiu;
PROP_003674;CPF_405176_03674;2025-09-30;Salvador;BA;Nordeste;Solteiro;27;CLT;Agência;Casa;4049.66;341071.05;299045.65;42025.4;0.8768;475;0;4153.96;0.045;1;28;3;69;0;3162.89;300;12.06;12;4;0;Desistiu;
PROP_003675;CPF_170786_03675;2025-05-16;Interior SP;SP;Sudeste;Casado;41;Aposentado;Indicação;Apartamento;32638.33;198232.35;144667.38;53564.97;0.7298;534;2;73039.41;0.0934;0;14;0;53;0;1422.35;420;11.59;1;5;0;Sem retorno;
PROP_003676;CPF_354406_03676;2025-03-01;Manaus;AM;Norte;Viúvo;74;Empresário;Campanha digital;Casa;1868.14;235132.21;197794.94;37337.27;0.8412;677;2;9360.05;0.212;1;44;1;36;0;1729.5;300;9.51;3;5;0;Em análise;
PROP_003677;CPF_139241_03677;2025-03-28;Interior SP;SP;Sudeste;Viúvo;34;CLT;Indicação;Casa;15007.01;164268.81;112557.42;51711.39;0.6852;448;8;0;0.0002;0;6;5;96;0;1239.89;300;12.65;2;8;0;Perdido - crédito;
PROP_003678;CPF_265577_03678;2025-03-08;Florianópolis;SC;Sul;Casado;46;Autônomo;Correspondente;Apartamento;25062.47;610260.85;483474.3;126786.55;0.7922;386;0;59821.52;0.1;0;11;0;45;0;4998.08;420;12.23;9;6;0;Desistiu;
PROP_003679;CPF_799774_03679;2025-05-26;Campinas;SP;Sudeste;Solteiro;32;CLT;Campanha digital;Apartamento;4108.52;176744.18;115721.31;61022.87;0.6547;426;4;1986.39;0.021;1;63;2;57;0;1313.13;240;12.48;4;5;0;Em análise;
PROP_003680;CPF_439031_03680;2025-02-22;Interior MG;MG;Sudeste;Solteiro;34;Aposentado;Campanha digital;Casa;4408.93;375815.13;301280.51;74534.62;0.8017;697;0;15002.78;0.1439;0;51;2;38;1;2823.14;300;10.4;1;7;0;Perdido - crédito;
PROP_003681;CPF_276359_03681;2025-07-01;Interior SP;SP;Sudeste;Solteiro;24;Autônomo;Campanha digital;Terreno;16628.48;120000;65560.95;54439.05;0.5463;523;1;0;0.0001;0;106;4;47;0;572.92;360;9.95;0;3;0;Sem retorno;
PROP_003682;CPF_610112_03682;2025-04-24;Florianópolis;SC;Sul;Solteiro;35;Servidor público;Agência;Apartamento;17349.31;665641.5;373696.96;291944.54;0.5614;758;0;4255.82;0.0109;1;2;0;24;1;4206.66;420;13.38;3;4;1;Contratado;2025-06-07
PROP_003683;CPF_446624_03683;2025-01-28;Porto Alegre;RS;Sul;Solteiro;42;Autônomo;Indicação;Comercial;7188.71;489801.55;402924.62;86876.93;0.8226;562;0;26715.38;0.1566;0;58;2;50;1;3083.84;420;8.75;1;4;0;Perdido - crédito;
PROP_003684;CPF_685363_03684;2025-03-20;Belo Horizonte;MG;Sudeste;Casado;48;Empresário;Campanha digital;Casa;2927.77;454664.68;378378.18;76286.5;0.8322;250;10;5103.1;0.0766;0;82;1;31;0;4615.67;300;14.21;3;2;0;Em análise;
PROP_003685;CPF_924511_03685;2025-12-21;Belém;PA;Norte;Casado;25;CLT;Correspondente;Apartamento;6097.79;120000;103220.36;16779.64;0.8602;686;0;0;0.0005;1;7;2;57;1;1106.26;300;12.25;1;6;1;Contratado;2026-01-15
PROP_003686;CPF_154328_03686;2025-04-29;Curitiba;PR;Sul;Solteiro;21;Empresário;Agência;Apartamento;2847.3;181228.37;155060.96;26167.4;0.8556;725;0;4005.02;0.0603;0;60;2;63;1;1665.97;420;12.74;5;0;0;Desistiu;
PROP_003687;CPF_862074_03687;2025-10-15;Goiânia;GO;Centro-Oeste;Solteiro;38;CLT;Correspondente;Casa;4211.16;268753.74;170498.72;98255.02;0.6344;732;0;1531.68;0.0164;1;45;4;51;1;1783.15;300;11.9;1;6;0;Sem retorno;
PROP_003688;CPF_686741_03688;2025-01-26;Florianópolis;SC;Sul;Casado;41;CLT;Orgânico;Casa;2607.57;365281.17;252167.48;113113.7;0.6903;693;1;4397.65;0.0732;0;108;4;57;1;2309.25;300;10.1;10;2;0;Em análise;
PROP_003689;CPF_111855_03689;2025-06-10;Interior MG;MG;Sudeste;União estável;29;Empresário;Correspondente;Apartamento;38207.69;324418.99;250797.73;73621.26;0.7731;745;0;53419.18;0.0585;0;66;2;75;1;2436.89;240;10.1;0;3;0;Perdido - preço;
PROP_003690;CPF_163262_03690;2025-02-12;Interior BA;BA;Nordeste;Casado;46;Empresário;Campanha digital;Apartamento;19414.02;179509.11;130393.77;49115.35;0.7264;734;0;616444.37;1.3232;1;3;4;58;0;1460.37;240;12.27;2;2;0;Desistiu;
PROP_003691;CPF_547466_03691;2025-05-02;Porto Alegre;RS;Sul;Solteiro;36;Autônomo;Orgânico;Terreno;3264.13;710441.27;477290.32;233150.94;0.6718;562;0;6539.21;0.0879;0;3;2;30;1;4139.7;420;10.1;7;5;0;Sem retorno;
PROP_003692;CPF_663270_03692;2025-07-03;Fortaleza;CE;Nordeste;Solteiro;46;Aposentado;Correspondente;Casa;3207.86;207044.22;135759.72;71284.5;0.6557;552;0;1828.39;0.025;0;63;2;78;0;1210.76;300;9.76;0;3;0;Perdido - preço;
PROP_003693;CPF_806743_03693;2025-05-08;Guarulhos;SP;Sudeste;Solteiro;39;CLT;Orgânico;Casa;10452.48;336771.75;227612.16;109159.59;0.6759;641;0;0;0.0007;1;67;2;23;1;2218.16;420;11.48;1;4;0;Em análise;
PROP_003694;CPF_595926_03694;2025-03-04;Guarulhos;SP;Sudeste;Solteiro;44;CLT;Correspondente;Apartamento;5526.88;314213.09;184902.11;129310.98;0.5885;533;2;16452.07;0.1251;1;28;4;48;0;2126.62;360;13.56;4;3;0;Sem retorno;
PROP_003695;CPF_276883_03695;2025-05-27;São Paulo;SP;Sudeste;Divorciado;36;Aposentado;Correspondente;Casa;6870.92;713419.44;479442.2;233977.24;0.672;423;0;389.59;0.0045;1;76;0;63;0;4793.17;420;11.8;4;3;0;Perdido - crédito;
PROP_003696;CPF_985791_03696;2025-04-14;Porto Alegre;RS;Sul;Casado;27;Servidor público;Correspondente;Terreno;7938.68;334739.0;282959.02;51779.98;0.8453;648;0;6533.82;0.0354;0;44;1;75;1;3270.01;360;13.63;11;7;0;Em análise;
PROP_003697;CPF_533015_03697;2025-02-13;Belo Horizonte;MG;Sudeste;Divorciado;37;Empresário;Correspondente;Apartamento;6921.22;277474.5;170272.22;107202.29;0.6136;475;0;4505.99;0.0279;0;52;1;76;0;2070.54;300;14.16;2;3;0;Em análise;
PROP_003698;CPF_791992_03698;2025-04-14;Florianópolis;SC;Sul;Casado;41;Empresário;Campanha digital;Terreno;30428.4;818128.7;514395.4;303733.3;0.6287;697;1;86749.02;0.1193;0;59;1;49;1;5560.28;240;11.71;8;4;0;Perdido - preço;
PROP_003699;CPF_997932_03699;2025-11-13;Salvador;BA;Nordeste;União estável;36;CLT;Campanha digital;Apartamento;5104.53;356953.36;293007.08;63946.29;0.8209;671;0;24283.83;0.2;1;7;2;44;1;2750.37;240;9.6;0;9;0;Sem retorno;
PROP_003700;CPF_593467_03700;2025-01-11;Campinas;SP;Sudeste;Casado;36;CLT;Campanha digital;Casa;7674.98;176675.15;124475.36;52199.79;0.7045;510;2;7021.42;0.0386;1;39;1;41;0;1377.7;300;12.72;3;2;0;Em análise;
PROP_003701;CPF_186967_03701;2025-07-23;Salvador;BA;Nordeste;Casado;54;Servidor público;Campanha digital;Apartamento;2680.2;189760.03;116937.38;72822.65;0.6162;452;4;5843.69;0.0922;1;37;2;27;0;1410.78;420;14.38;0;7;0;Desistiu;
PROP_003702;CPF_400102_03702;2025-11-20;Belém;PA;Norte;Solteiro;41;CLT;Campanha digital;Apartamento;27815.02;308866.98;163532.49;145334.49;0.5295;592;0;390534.02;0.5852;1;180;0;57;0;1308.77;360;8.94;12;7;0;Em análise;
PROP_003703;CPF_316690_03703;2025-06-11;Guarulhos;SP;Sudeste;Solteiro;36;CLT;Indicação;Casa;5433.66;773260.11;512204.28;261055.83;0.6624;724;0;34780.65;0.2696;1;16;3;39;1;5056.69;360;11.46;0;2;0;Sem retorno;
PROP_003704;CPF_610947_03704;2025-01-05;Interior SP;SP;Sudeste;Casado;50;Autônomo;Indicação;Apartamento;18575.55;274510.31;172099.89;102410.42;0.6269;407;5;76958.34;0.1729;1;9;5;69;0;1550.55;300;9.89;1;3;0;Perdido - crédito;
PROP_003705;CPF_120736_03705;2025-07-15;Florianópolis;SC;Sul;Casado;48;Autônomo;Correspondente;Apartamento;8763.15;452123.73;269699.54;182424.19;0.5965;447;1;19188.57;0.0922;0;5;1;68;0;2906.52;300;12.33;2;4;0;Sem retorno;
PROP_003706;CPF_972309_03706;2025-10-07;Interior BA;BA;Nordeste;Viúvo;39;CLT;Indicação;Apartamento;7739.59;147000.4;85973.02;61027.38;0.5848;601;0;10638.57;0.0576;1;67;1;70;1;717.95;300;8.94;3;2;0;Perdido - preço;
PROP_003707;CPF_527073_03707;2025-09-13;Recife;PE;Nordeste;Viúvo;48;CLT;Indicação;Terreno;13084.3;199547.87;163254.03;36293.84;0.8181;654;5;26651.97;0.0853;0;34;5;70;1;1345.02;420;9.53;13;6;0;Perdido - preço;
PROP_003708;CPF_319982_03708;2025-12-31;Porto Alegre;RS;Sul;União estável;32;CLT;Agência;Apartamento;10045.44;521548.13;332391.19;189156.94;0.6373;341;4;32897.28;0.1375;0;49;1;52;0;3212.05;240;10.02;2;5;0;Desistiu;
PROP_003709;CPF_896445_03709;2025-11-18;Guarulhos;SP;Sudeste;União estável;39;Autônomo;Correspondente;Apartamento;2898.57;472426.64;280459.1;191967.54;0.5937;506;0;6344.93;0.0942;0;14;1;57;0;3335.34;300;13.81;5;3;0;Em análise;
PROP_003710;CPF_934015_03710;2025-05-17;Curitiba;PR;Sul;Casado;35;Autônomo;Correspondente;Apartamento;10887.66;155152.44;114776.25;40376.19;0.7398;414;0;21484.19;0.0825;0;3;10;41;0;1301.41;300;13.08;11;1;0;Desistiu;
PROP_003711;CPF_796618_03711;2025-05-25;Campinas;SP;Sudeste;Casado;47;Servidor público;Correspondente;Casa;4985.62;248952.65;202617.83;46334.82;0.8139;599;0;0;0.0012;0;17;1;67;1;2016.72;300;11.21;7;3;0;Em análise;
PROP_003712;CPF_749767_03712;2025-03-12;Belo Horizonte;MG;Sudeste;Casado;32;Empresário;Correspondente;Casa;6810.62;810634.96;554129.99;256504.97;0.6836;548;0;12785.41;0.0807;0;82;0;76;0;4569.58;420;9.54;4;4;0;Em análise;
PROP_003713;CPF_325177_03713;2025-11-15;Fortaleza;CE;Nordeste;Divorciado;48;Servidor público;Agência;Casa;19960.78;262772.39;168408.02;94364.37;0.6409;809;0;25789.34;0.0541;0;16;6;46;1;1321.57;420;9.01;13;1;0;Em análise;
PROP_003714;CPF_590889_03714;2025-06-15;Interior BA;BA;Nordeste;Casado;34;Autônomo;Campanha digital;Casa;12552.68;154559.89;133146.73;21413.16;0.8615;601;0;47151.55;0.1568;0;74;1;64;1;1150.37;300;9.36;0;3;0;Sem retorno;
PROP_003715;CPF_417112_03715;2025-10-23;Fortaleza;CE;Nordeste;Viúvo;34;CLT;Campanha digital;Casa;9669.44;456822.37;296618.22;160204.16;0.6493;512;0;27000.17;0.1173;1;81;3;20;0;2914.77;360;11.4;3;0;0;Desistiu;
PROP_003716;CPF_419719_03716;2025-02-28;Florianópolis;SC;Sul;União estável;47;CLT;Orgânico;Casa;10037.06;391055.1;306236.59;84818.5;0.7831;658;1;42669.93;0.1781;1;70;3;19;1;3394.77;360;13.03;5;8;0;Em análise;
PROP_003717;CPF_905140_03717;2025-11-25;Brasília;DF;Centro-Oeste;Solteiro;39;CLT;Campanha digital;Comercial;7298.09;380133.17;231542.98;148590.19;0.6091;653;0;0;0.001;0;15;4;6;1;2493.22;240;11.65;14;0;0;Perdido - preço;
PROP_003718;CPF_111090_03718;2025-08-26;Brasília;DF;Centro-Oeste;Casado;25;CLT;Correspondente;Casa;6578.69;348691.38;265865.19;82826.18;0.7625;250;10;1041.83;0.0078;1;117;4;58;0;2608.53;360;11.38;10;3;0;Em análise;
PROP_003719;CPF_408681_03719;2025-11-04;Belo Horizonte;MG;Sudeste;Solteiro;25;CLT;Correspondente;Casa;4706.47;699000.61;568658.82;130341.78;0.8135;485;2;3366.2;0.0335;0;58;0;79;0;7054.88;240;13.96;12;5;0;Desistiu;
PROP_003720;CPF_708740_03720;2025-08-12;Florianópolis;SC;Sul;União estável;39;CLT;Correspondente;Apartamento;3280.74;195848.08;137150.62;58697.46;0.7003;694;0;21.15;0.0015;0;91;6;57;1;1295.49;240;9.69;6;2;0;Perdido - crédito;
PROP_003721;CPF_991625_03721;2025-09-17;Campinas;SP;Sudeste;Viúvo;27;CLT;Correspondente;Casa;32974.47;218678.8;129075.69;89603.11;0.5903;755;2;0;0.0001;1;8;2;93;1;1449.88;420;13.35;1;5;0;Perdido - crédito;
PROP_003722;CPF_976524_03722;2025-03-30;Goiânia;GO;Centro-Oeste;Solteiro;46;CLT;Agência;Casa;33892.5;612224.41;333026.62;279197.79;0.544;724;0;45453.5;0.0562;0;63;4;82;1;3106.4;300;10.34;3;2;0;Perdido - crédito;
PROP_003723;CPF_898637_03723;2025-03-20;Interior SP;SP;Sudeste;Casado;35;CLT;Orgânico;Apartamento;4910.07;282740.98;230894.06;51846.92;0.8166;464;3;23831.16;0.2037;0;5;2;48;0;2497.33;420;12.83;5;4;0;Perdido - crédito;
PROP_003724;CPF_709328_03724;2025-12-06;Belo Horizonte;MG;Sudeste;Casado;46;Autônomo;Orgânico;Casa;4399.67;297046.8;233070.45;63976.35;0.7846;481;1;26479.59;0.2524;0;19;3;65;0;2343.71;360;11.7;4;1;0;Desistiu;
PROP_003725;CPF_635938_03725;2025-04-02;Rio de Janeiro;RJ;Sudeste;Casado;55;CLT;Orgânico;Casa;6095.31;277150.31;206363.95;70786.36;0.7446;334;5;9695.36;0.0673;0;31;3;58;0;2067.51;300;11.3;3;2;0;Em análise;
PROP_003726;CPF_285834_03726;2025-12-09;São José dos Campos;SP;Sudeste;Divorciado;43;CLT;Agência;Casa;30917.45;769800.24;408068.25;361731.98;0.5301;684;0;14242.19;0.0196;1;68;3;63;1;3623.38;360;10.14;6;8;0;Perdido - preço;
PROP_003727;CPF_447733_03727;2025-09-24;Florianópolis;SC;Sul;Solteiro;34;Empresário;Campanha digital;Casa;11144.03;503727.51;397163.31;106564.2;0.7884;575;1;43279.5;0.1629;0;6;0;63;1;4621.98;240;12.89;3;3;0;Desistiu;
PROP_003728;CPF_253191_03728;2025-08-16;Recife;PE;Nordeste;Casado;44;Servidor público;Campanha digital;Apartamento;5042.89;206224.19;132321.86;73902.33;0.6416;702;0;49915.47;0.4132;0;105;5;40;1;1192.52;420;10.54;0;8;1;Contratado;2025-09-30
PROP_003729;CPF_461638_03729;2025-06-11;Manaus;AM;Norte;Viúvo;29;Servidor público;Orgânico;Apartamento;5164.38;354642.42;296355.09;58287.32;0.8356;718;0;16238.24;0.1328;0;67;1;47;1;3331.64;360;13.23;3;3;0;Em análise;
PROP_003730;CPF_415865_03730;2025-02-13;São Paulo;SP;Sudeste;Solteiro;28;Servidor público;Orgânico;Apartamento;3623.62;762538.64;649601.42;112937.23;0.8519;573;3;0;0.0055;1;81;0;60;1;5657.49;300;9.46;5;0;0;Em análise;
PROP_003731;CPF_977292_03731;2025-05-22;Interior BA;BA;Nordeste;Solteiro;34;Servidor público;Campanha digital;Casa;6961.64;167691.04;137148.21;30542.83;0.8179;641;0;25511.6;0.1533;0;13;0;43;1;1463.77;300;12.19;0;6;1;Contratado;2025-05-27
PROP_003732;CPF_842614_03732;2025-06-14;Rio de Janeiro;RJ;Sudeste;Solteiro;24;CLT;Campanha digital;Apartamento;5487.07;567176.82;334233.14;232943.68;0.5893;649;1;57268.27;0.4367;0;12;2;53;1;3593.66;420;12.75;0;3;0;Sem retorno;
PROP_003733;CPF_181895_03733;2025-07-24;Brasília;DF;Centro-Oeste;Casado;34;CLT;Orgânico;Apartamento;3311.42;746370.68;562396.69;183973.99;0.7535;722;0;0;0.0052;1;190;1;46;1;5194.62;240;9.37;1;2;0;Desistiu;
PROP_003734;CPF_329844_03734;2025-09-07;Rio de Janeiro;RJ;Sudeste;Casado;41;CLT;Indicação;Casa;5270.53;410868.63;315247.63;95621.0;0.7673;754;0;16151.13;0.1295;1;66;2;58;1;3442.02;300;12.52;10;6;0;Perdido - crédito;
PROP_003735;CPF_845930_03735;2025-02-21;São José dos Campos;SP;Sudeste;Divorciado;23;CLT;Campanha digital;Casa;3948.23;723854.41;588628.8;135225.61;0.8132;539;0;5853.47;0.0663;1;19;3;51;0;6564.64;420;13.25;2;2;0;Sem retorno;
PROP_003736;CPF_875410_03736;2025-07-20;São José dos Campos;SP;Sudeste;Viúvo;47;Servidor público;Orgânico;Casa;20059.47;649548.31;461011.12;188537.18;0.7097;684;1;701050.12;1.4569;0;78;4;35;0;4301.51;420;10.95;0;4;0;Perdido - preço;
PROP_003737;CPF_338206_03737;2025-05-31;Porto Alegre;RS;Sul;Solteiro;34;CLT;Campanha digital;Casa;4033.11;693493.35;541753.85;151739.5;0.7812;517;6;10139.64;0.1089;1;21;5;68;0;5950.08;240;11.96;8;4;0;Perdido - preço;
PROP_003738;CPF_173594_03738;2025-03-04;Fortaleza;CE;Nordeste;Divorciado;21;CLT;Agência;Casa;4218.4;170455.01;119906.77;50548.25;0.7035;586;2;0;0.0009;1;38;2;17;1;1262.46;420;12.47;7;1;0;Perdido - crédito;
PROP_003739;CPF_295665_03739;2025-02-08;Campinas;SP;Sudeste;União estável;42;Servidor público;Indicação;Apartamento;4964.22;530652.56;447035.03;83617.54;0.8424;381;10;19969.76;0.1704;0;43;8;68;0;5192.83;240;12.86;6;5;0;Desistiu;
PROP_003740;CPF_329309_03740;2025-11-10;São Paulo;SP;Sudeste;Solteiro;23;CLT;Correspondente;Casa;5273.97;312028.04;196859.8;115168.25;0.6309;542;0;44912.34;0.356;0;64;5;48;0;1874.74;360;11.0;0;4;0;Desistiu;
PROP_003741;CPF_260451_03741;2025-07-03;Belém;PA;Norte;Solteiro;21;CLT;Agência;Casa;6382.45;120000;93004.99;26995.01;0.775;587;0;0;0.0004;1;51;2;38;1;937.22;300;11.38;0;7;0;Sem retorno;
PROP_003742;CPF_492673_03742;2025-07-24;Santos;SP;Sudeste;Solteiro;33;Autônomo;Orgânico;Apartamento;17894.02;535745.46;340693.65;195051.81;0.6359;608;0;25306.48;0.0595;0;19;1;53;1;4064.52;240;13.3;4;8;0;Perdido - crédito;
PROP_003743;CPF_537999_03743;2025-07-05;Salvador;BA;Nordeste;Casado;45;CLT;Correspondente;Apartamento;6567.94;370838.53;296604.81;74233.72;0.7998;682;0;0;0.0014;0;46;3;48;1;3283.36;360;13.01;7;2;0;Sem retorno;
PROP_003744;CPF_817895_03744;2025-09-07;Rio de Janeiro;RJ;Sudeste;Casado;39;CLT;Campanha digital;Casa;5344.91;166110.61;104355.24;61755.37;0.6282;446;4;8132.34;0.064;1;2;0;45;0;1016.77;300;10.92;6;5;0;Perdido - preço;
PROP_003745;CPF_918975_03745;2025-03-31;Interior MG;MG;Sudeste;Solteiro;39;CLT;Orgânico;Apartamento;13016.34;286577.48;196159.12;90418.36;0.6845;590;0;8690.02;0.0283;0;6;8;58;1;1715.64;360;9.96;1;5;0;Perdido - preço;
PROP_003746;CPF_243316_03746;2025-03-20;Goiânia;GO;Centro-Oeste;Divorciado;49;Aposentado;Agência;Apartamento;11350.88;270072.1;206108.67;63963.44;0.7632;590;0;144151.21;0.5297;1;20;3;53;1;2301.32;300;12.85;4;5;0;Sem retorno;
PROP_003747;CPF_407578_03747;2025-04-04;Guarulhos;SP;Sudeste;Solteiro;41;Servidor público;Campanha digital;Casa;26534.35;550803.42;370896.22;179907.19;0.6734;539;2;4885.06;0.0081;0;53;8;72;0;4204.56;360;13.35;3;3;0;Em análise;
PROP_003748;CPF_764136_03748;2025-09-06;Belém;PA;Norte;Solteiro;46;Empresário;Campanha digital;Apartamento;5372.84;234137.35;171655.98;62481.38;0.7331;307;2;131.44;0.002;1;14;3;16;0;1580.48;360;10.58;3;3;0;Desistiu;
PROP_003749;CPF_480515_03749;2025-05-01;Goiânia;GO;Centro-Oeste;Solteiro;44;Empresário;Indicação;Casa;4480.49;388187.0;306249.26;81937.75;0.7889;522;0;2917.26;0.0292;0;69;0;55;0;2947.26;240;9.96;2;5;0;Desistiu;
PROP_003750;CPF_165740_03750;2025-03-26;Interior BA;BA;Nordeste;Casado;26;Servidor público;Correspondente;Casa;6857.47;190278.81;147025.36;43253.45;0.7727;751;3;0;0.0007;0;41;0;83;1;1496.62;300;11.52;4;0;0;Em análise;
PROP_003751;CPF_464942_03751;2025-08-02;Brasília;DF;Centro-Oeste;Solteiro;45;CLT;Indicação;Apartamento;4654.67;322626.24;275679.8;46946.43;0.8545;489;5;17124.35;0.1551;0;7;3;100;0;2556.86;360;10.67;8;3;0;Perdido - crédito;
PROP_003752;CPF_852254_03752;2025-08-30;Goiânia;GO;Centro-Oeste;Divorciado;45;Empresário;Agência;Terreno;14501.25;203046.02;121186.42;81859.61;0.5968;525;1;0;0.0003;0;2;2;20;0;1388.83;240;12.64;0;3;0;Perdido - preço;
PROP_003753;CPF_652249_03753;2025-12-10;Florianópolis;SC;Sul;Divorciado;39;Aposentado;Orgânico;Casa;15414.1;660275.14;355052.39;305222.74;0.5377;575;2;0;0.0007;0;2;3;51;1;3173.98;240;8.91;3;1;0;Em análise;
PROP_003754;CPF_596660_03754;2025-08-07;Interior MG;MG;Sudeste;Solteiro;21;Empresário;Orgânico;Apartamento;12184.8;265885.75;160590.8;105294.95;0.604;638;0;119114.7;0.4077;0;4;1;43;1;1376.87;420;9.97;9;1;0;Perdido - crédito;
PROP_003755;CPF_229304_03755;2025-09-07;Santos;SP;Sudeste;Casado;53;CLT;Correspondente;Casa;6097.81;253072.58;174008.06;79064.52;0.6876;496;8;40831.69;0.2799;1;72;1;65;0;1785.3;300;11.63;0;5;0;Perdido - crédito;
PROP_003756;CPF_549983_03756;2025-09-26;Rio de Janeiro;RJ;Sudeste;Viúvo;37;Autônomo;Campanha digital;Casa;6907.69;201069.01;122481.0;78588.01;0.6091;696;0;15656.25;0.095;0;44;4;67;1;1376.04;240;12.32;0;0;0;Desistiu;
PROP_003757;CPF_199849_03757;2025-08-29;Florianópolis;SC;Sul;Solteiro;33;Autônomo;Orgânico;Casa;21777.27;492773.42;260913.44;231859.98;0.5295;734;1;21299.82;0.0411;0;7;0;78;1;2089.99;360;8.95;4;6;0;Em análise;
PROP_003758;CPF_487452_03758;2025-04-17;Manaus;AM;Norte;Casado;21;Autônomo;Correspondente;Apartamento;17440.33;167347.8;137153.38;30194.43;0.8196;534;6;33318.93;0.0798;0;68;0;86;0;1467.9;300;12.23;6;3;0;Perdido - crédito;
PROP_003759;CPF_493716_03759;2025-07-26;São Paulo;SP;Sudeste;Casado;32;Autônomo;Indicação;Casa;6689.85;343248.79;290421.88;52826.9;0.8461;491;0;0;0.0013;0;21;2;62;0;3065.19;240;11.34;1;1;0;Desistiu;
PROP_003760;CPF_534327_03760;2025-11-25;Fortaleza;CE;Nordeste;Casado;41;Servidor público;Campanha digital;Casa;2949.76;213016.75;147020.04;65996.71;0.6902;650;0;0;0.0015;0;16;2;77;1;1405.17;240;9.86;5;4;0;Desistiu;
PROP_003761;CPF_817026_03761;2025-04-29;Brasília;DF;Centro-Oeste;Casado;55;CLT;Indicação;Apartamento;4202.64;349906.21;253774.77;96131.43;0.7253;647;0;13018.02;0.1309;1;7;0;31;1;2579.15;360;11.84;1;1;1;Contratado;2025-05-27
PROP_003762;CPF_830832_03762;2025-08-10;Curitiba;PR;Sul;Solteiro;26;CLT;Orgânico;Apartamento;2691.51;209480.6;180280.37;29200.23;0.8606;746;0;0;0.002;1;19;0;35;1;1948.45;420;12.82;3;8;1;Contratado;2025-09-09
PROP_003763;CPF_471182_03763;2025-11-16;Manaus;AM;Norte;Solteiro;44;Servidor público;Agência;Casa;6418.95;222704.82;195806.45;26898.37;0.8792;532;1;0;0.0009;0;25;0;67;0;2033.54;420;12.29;5;2;0;Sem retorno;
PROP_003764;CPF_397377_03764;2025-01-24;Rio de Janeiro;RJ;Sudeste;Solteiro;37;Servidor público;Correspondente;Casa;49634.6;498848.31;360605.64;138242.67;0.7229;883;0;49060.42;0.0414;0;33;2;76;1;3813.93;420;12.53;6;8;1;Contratado;2025-02-01
